Time_ms,Green_lp,Red_lp,IR_lp,Off_lp,,,
13953.704,1956.342024,3172.254779,2939.642413,1649.188441,,,
13961.791,1956.824954,3172.527902,2940.108919,1649.389197,,,
13969.511,1957.2841,3172.843544,2940.571132,1649.552194,,,
13977.598,1957.745886,3173.231977,2941.070592,1649.691219,,,
13985.685,1958.177463,3173.666471,2941.580485,1649.803599,,,
13993.772,1958.564764,3174.142871,2942.098273,1649.889858,,,
14001.859,1958.901386,3174.648967,2942.620134,1649.95469,,,
14009.579,1959.173596,3175.149774,2943.119415,1650.000149,,,
14017.666,1959.400223,3175.682558,2943.640577,1650.03196,,,
14025.753,1959.575537,3176.211634,2944.157464,1650.051904,,,
14033.84,1959.699154,3176.724871,2944.667021,1650.060995,,,
14041.56,1959.776932,3177.189472,2945.144338,1650.061522,,,
14049.647,1959.824676,3177.641317,2945.632926,1650.05499,,,
14057.734,1959.844086,3178.043385,2946.105875,1650.041743,,,
14065.821,1959.846979,3178.393743,2946.562641,1650.02362,,,
14073.541,1959.840824,3178.669763,2946.980012,1650.002463,,,
14081.628,1959.833313,3178.896801,2947.396506,1649.977854,,,
14089.715,1959.830595,3179.060763,2947.790765,1649.952194,,,
14097.802,1959.839011,3179.156966,2948.159029,1649.927284,,,
14105.522,1959.859184,3179.197931,2948.488929,1649.905596,,,
14113.609,1959.896739,3179.188465,2948.809024,1649.886955,,,
14121.696,1959.950764,3179.140101,2949.1058,1649.873666,,,
14129.783,1960.020558,3179.065676,2949.381578,1649.866576,,,
14137.87,1960.106729,3178.979685,2949.637331,1649.867246,,,
14145.59,1960.20096,3178.902936,2949.868852,1649.874487,,,
14153.677,1960.312349,3178.845908,2950.101551,1649.889933,,,
14161.764,1960.434934,3178.829497,2950.331094,1649.912944,,,
14169.851,1960.568064,3178.8668,2950.563715,1649.943271,,,
14177.571,1960.70703,3178.974742,2950.797004,1649.980254,,,
14185.658,1960.864899,3179.163772,2951.05865,1650.026851,,,
14193.745,1961.039746,3179.448924,2951.347909,1650.083723,,,
14201.832,1961.234953,3179.83211,2951.671603,1650.152412,,,
14209.552,1961.443472,3180.288032,2952.017301,1650.230607,,,
14217.639,1961.69299,3180.868439,2952.428108,1650.330057,,,
14225.726,1961.975326,3181.537115,2952.886885,1650.447937,,,
14233.813,1962.297969,3182.293455,2953.400211,1650.588294,,,
14241.533,1962.645233,3183.082039,2953.93863,1650.743837,,,
14249.62,1963.050293,3183.962293,2954.54884,1650.928872,,,
14257.707,1963.50126,3184.8835,2955.203724,1651.137316,,,
14265.794,1963.990272,3185.82179,2955.888836,1651.363682,,,
14273.881,1964.515253,3186.756876,2956.593691,1651.604859,,,
14281.601,1965.040896,3187.623971,2957.268318,1651.842312,,,
14289.688,1965.60661,3188.486035,2957.960065,1652.091713,,,
14297.775,1966.174585,3189.269126,2958.610951,1652.332563,,,
14305.862,1966.729607,3189.959921,2959.203491,1652.55756,,,
14313.582,1967.230526,3190.504793,2959.687854,1652.748621,,,
14321.669,1967.707954,3190.939616,2960.089901,1652.917618,,,
14329.756,1968.122227,3191.223188,2960.367761,1653.050619,,,
14337.843,1968.446179,3191.321005,2960.485051,1653.139308,,,
14345.563,1968.66815,3191.253627,2960.45268,1653.186757,,,
14353.65,1968.784016,3190.985987,2960.236571,1653.193344,,,
14361.737,1968.77612,3190.525499,2959.837349,1653.161447,,,
14369.824,1968.641509,3189.879628,2959.258522,1653.096423,,,
14377.544,1968.375706,3189.074989,2958.519939,1653.005852,,,
14385.631,1967.974608,3188.074015,2957.586808,1652.89163,,,
14393.718,1967.437834,3186.90819,2956.484046,1652.762221,,,
14401.805,1966.781921,3185.607641,2955.238824,1652.625408,,,
14409.892,1966.023615,3184.199481,2953.876121,1652.486593,,,
14417.612,1965.20875,3182.769377,2952.47625,1652.356704,,,
14425.699,1964.292344,3181.221006,2950.945849,1652.225686,,,
14433.786,1963.326127,3179.643928,2949.369475,1652.101794,,,
14441.873,1962.337409,3178.069993,2947.778535,1651.984748,,,
14449.593,1961.393585,3176.592999,2946.269176,1651.878215,,,
14457.68,1960.430925,3175.102947,2944.72686,1651.770702,,,
14465.767,1959.513233,3173.68585,2943.242017,1651.664887,,,
14473.854,1958.665105,3172.367775,2941.841169,1651.558947,,,
14481.574,1957.935149,3171.214434,2940.597609,1651.456255,,,
14489.661,1957.262525,3170.122882,2939.402627,1651.346428,,,
14497.748,1956.703907,3169.173263,2938.342568,1651.234065,,,
14505.835,1956.250165,3168.354991,2937.410088,1651.12017,,,
14513.555,1955.923338,3167.710717,2936.654867,1651.011064,,,
14521.642,1955.681576,3167.172936,2936.000403,1650.897985,,,
14529.729,1955.531131,3166.769824,2935.480791,1650.78756,,,
14537.816,1955.466077,3166.51062,2935.105311,1650.681701,,,
14545.903,1955.459991,3166.371616,2934.849661,1650.58092,,,
14553.623,1955.497076,3166.352882,2934.718343,1650.490513,,,
14561.71,1955.559601,3166.437148,2934.682398,1650.402043,,,
14569.797,1955.628789,3166.612373,2934.734458,1650.319867,,,
14577.884,1955.685852,3166.87248,2934.867725,1650.2449,,,
14585.604,1955.717954,3167.175041,2935.046547,1650.179447,,,
14593.691,1955.714831,3167.538631,2935.278483,1650.118714,,,
14601.778,1955.669341,3167.928495,2935.536636,1650.06673,,,
14609.865,1955.581298,3168.327599,2935.806098,1650.024549,,,
14617.585,1955.454906,3168.699903,2936.059724,1649.996676,,,
14625.672,1955.290998,3169.067501,2936.310071,1649.980414,,,
14633.759,1955.101554,3169.39581,2936.53165,1649.980779,,,
14641.846,1954.901957,3169.674705,2936.715881,1649.998495,,,
14649.933,1954.706103,3169.899542,2936.858497,1650.033237,,,
14657.653,1954.539939,3170.051545,2936.945477,1650.084136,,,
14665.74,1954.398315,3170.154359,2936.991349,1650.151691,,,
14673.827,1954.306567,3170.195523,2936.98659,1650.232701,,,
14681.914,1954.274226,3170.183204,2936.936427,1650.322609,,,
14689.634,1954.301834,3170.130725,2936.852711,1650.41255,,,
14697.721,1954.402311,3170.039038,2936.731027,1650.506153,,,
14705.808,1954.565705,3169.925048,2936.587231,1650.594436,,,
14713.895,1954.791636,3169.798566,2936.429492,1650.672327,,,
14721.615,1955.054368,3169.677872,2936.277011,1650.733456,,,
14729.702,1955.365248,3169.560805,2936.125155,1650.781821,,,
14737.789,1955.699385,3169.464784,2935.994605,1650.810627,,,
14745.876,1956.037647,3169.394661,2935.892991,1650.82196,,,
14753.596,1956.348878,3169.359284,2935.834139,1650.815948,,,
14761.683,1956.646406,3169.357724,2935.819053,1650.794907,,,
14769.77,1956.902683,3169.392903,2935.855725,1650.761959,,,
14777.857,1957.099475,3169.469051,2935.955079,1650.7199,,,
14785.944,1957.236055,3169.579705,2936.111683,1650.6737,,,
14793.664,1957.301723,3169.717787,2936.319285,1650.629026,,,
14801.751,1957.304993,3169.89165,2936.593817,1650.585519,,,
14809.838,1957.248013,3170.090361,2936.92089,1650.54825,,,
14817.925,1957.132878,3170.311841,2937.300852,1650.521326,,,
14825.645,1956.986577,3170.537691,2937.700198,1650.506025,,,
14833.732,1956.804723,3170.787249,2938.153895,1650.503913,,,
14841.819,1956.611719,3171.046033,2938.633448,1650.516749,,,
14849.906,1956.422632,3171.31168,2939.130375,1650.544679,,,
14857.626,1956.263289,3171.571606,2939.614741,1650.587995,,,
14865.713,1956.128532,3171.850037,2940.124246,1650.648355,,,
14873.8,1956.042335,3172.137463,2940.629844,1650.725587,,,
14881.887,1956.012694,3172.437158,2941.126003,1650.818359,,,
14889.607,1956.039706,3172.737907,2941.587874,1650.919835,,,
14897.694,1956.135082,3173.075684,2942.055031,1651.039345,,,
14905.781,1956.289825,3173.439069,2942.505888,1651.168559,,,
14913.868,1956.504704,3173.835285,2942.938976,1651.30539,,,
14921.955,1956.769994,3174.267477,2943.356105,1651.445845,,,
14929.675,1957.059693,3174.713514,2943.742082,1651.579892,,,
14937.762,1957.393775,3175.219965,2944.135352,1651.715782,,,
14945.849,1957.743743,3175.758855,2944.52216,1651.843731,,,
14953.936,1958.098896,3176.327226,2944.905798,1651.959439,,,
14961.656,1958.431418,3176.888276,2945.272876,1652.055782,,,
14969.743,1958.764672,3177.484809,2945.661188,1652.140974,,,
14977.83,1959.07187,3178.077056,2946.056822,1652.207327,,,
14985.917,1959.350872,3178.651941,2946.460571,1652.257737,,,
14993.637,1959.585987,3179.170217,2946.854805,1652.291527,,,
15001.724,1959.80035,3179.668733,2947.276154,1652.315757,,,
15009.811,1959.985069,3180.113462,2947.704294,1652.332777,,,
15017.898,1960.141127,3180.488081,2948.137069,1652.3473,,,
15025.618,1960.271875,3180.784741,2948.551017,1652.363586,,,
15033.705,1960.393935,3181.023087,2948.981989,1652.388102,,,
15041.792,1960.509056,3181.194524,2949.406567,1652.423982,,,
15049.879,1960.623992,3181.308095,2949.822183,1652.473275,,,
15057.966,1960.746779,3181.368623,2950.225071,1652.539351,,,
15065.686,1960.875998,3181.396154,2950.598651,1652.61578,,,
15073.773,1961.03074,3181.405262,2950.977848,1652.709851,,,
15081.86,1961.209355,3181.413239,2951.347813,1652.814686,,,
15089.947,1961.413771,3181.435633,2951.712864,1652.926451,,,
15097.667,1961.639102,3181.490385,2952.062576,1653.036057,,,
15105.754,1961.902942,3181.591281,2952.436967,1653.149454,,,
15113.841,1962.198197,3181.75382,2952.828704,1653.257335,,,
15121.928,1962.522296,3181.985976,2953.246479,1653.356247,,,
15129.648,1962.855032,3182.273877,2953.675012,1653.440611,,,
15137.735,1963.226758,3182.654812,2954.165894,1653.515374,,,
15145.822,1963.614506,3183.104272,2954.698347,1653.577134,,,
15153.909,1964.013512,3183.620735,2955.276494,1653.624642,,,
15161.629,1964.397488,3184.162946,2955.866183,1653.657299,,,
15169.716,1964.795613,3184.766042,2956.513959,1653.67915,,,
15177.803,1965.178811,3185.386963,2957.180087,1653.687009,,,
15185.89,1965.539104,3186.001003,2957.843063,1653.682053,,,
15193.977,1965.864056,3186.582004,2958.477802,1653.661973,,,
15201.697,1966.130532,3187.078425,2959.028033,1653.626681,,,
15209.784,1966.356515,3187.515906,2959.520517,1653.571078,,,
15217.871,1966.508246,3187.825788,2959.876467,1653.489572,,,
15225.958,1966.583834,3187.996559,2960.077514,1653.380945,,,
15233.678,1966.569423,3187.995842,2960.081616,1653.245605,,,
15241.765,1966.456674,3187.8063,2959.863475,1653.067217,,,
15249.852,1966.241694,3187.417511,2959.405974,1652.849936,,,
15257.939,1965.905132,3186.792173,2958.659004,1652.586238,,,
15265.659,1965.48349,3186.002252,2957.706252,1652.296656,,,
15273.746,1964.924725,3184.954287,2956.430885,1651.95037,,,
15281.833,1964.255167,3183.705013,2954.898832,1651.56557,,,
15289.92,1963.485779,3182.282585,2953.142992,1651.148515,,,
15298.007,1962.614119,3180.696275,2951.171012,1650.70241,,,
15305.727,1961.711759,3179.082504,2949.153156,1650.260406,,,
15313.814,1960.700019,3177.315531,2946.929035,1649.787121,,,
15321.901,1959.641523,3175.51948,2944.652271,1649.31354,,,
15329.988,1958.555857,3173.735676,2942.374352,1648.847934,,,
15337.708,1957.511422,3172.093132,2940.25675,1648.421775,,,
15345.795,1956.428595,3170.46369,2938.136331,1647.999401,,,
15353.882,1955.376666,3168.971865,2936.17075,1647.611567,,,
15361.969,1954.373316,3167.645057,2934.39706,1647.264321,,,
15369.689,1953.470607,3166.54108,2932.897128,1646.972849,,,
15377.776,1952.603487,3165.590379,2931.575804,1646.71888,,,
15385.863,1951.815727,3164.828041,2930.48807,1646.513073,,,
15393.95,1951.120079,3164.265499,2929.653271,1646.359892,,,
15401.67,1950.543499,3163.89995,2929.078841,1646.260551,,,
15409.757,1950.026525,3163.671659,2928.682722,1646.20028,,,
15417.844,1949.607013,3163.596085,2928.49625,1646.184899,,,
15425.931,1949.269021,3163.630304,2928.46648,1646.202753,,,
15434.018,1949.01311,3163.756949,2928.574998,1646.24889,,,
15441.738,1948.83775,3163.936995,2928.774164,1646.310443,,,
15449.825,1948.714909,3164.161826,2929.048749,1646.384132,,,
15457.912,1948.653863,3164.403244,2929.36629,1646.458226,,,
15465.999,1948.639434,3164.64012,2929.695354,1646.524285,,,
15473.719,1948.666359,3164.847468,2930.000965,1646.572577,,,
15481.806,1948.729823,3165.0332,2930.294252,1646.602144,,,
15489.893,1948.822814,3165.18125,2930.550292,1646.608048,,,
15497.98,1948.944202,3165.281564,2930.755292,1646.58563,,,
15505.7,1949.079687,3165.338267,2930.907527,1646.542663,,,
15513.787,1949.241637,3165.354286,2931.017758,1646.476221,,,
15521.874,1949.420673,3165.332522,2931.084658,1646.395118,,,
15529.961,1949.613942,3165.280688,2931.117042,1646.307143,,,
15537.681,1949.811372,3165.20728,2931.120699,1646.225782,,,
15545.768,1950.027414,3165.117213,2931.10985,1646.152344,,,
15553.855,1950.25128,3165.020815,2931.092467,1646.102371,,,
15561.942,1950.479368,3164.927515,2931.079563,1646.085827,,,
15570.029,1950.708309,3164.844063,2931.079037,1646.108557,,,
15577.749,1950.92368,3164.782179,2931.100545,1646.18048,,,
15585.836,1951.142694,3164.738,2931.148947,1646.305333,,,
15593.923,1951.350398,3164.720497,2931.231743,1646.48887,,,
15602.01,1951.542891,3164.731068,2931.352736,1646.730441,,,
15609.73,1951.710546,3164.765774,2931.504105,1647.010158,,,
15617.817,1951.86405,3164.829689,2931.707361,1647.356598,,,
15625.904,1951.995977,3164.915441,2931.951495,1647.744282,,,
15633.991,1952.103815,3165.020884,2932.239805,1648.16785,,,
15641.711,1952.184931,3165.13515,2932.554978,1648.59488,,,
15649.798,1952.249809,3165.264189,2932.923118,1649.05448,,,
15657.885,1952.294608,3165.399236,2933.332618,1649.514424,,,
15665.972,1952.325619,3165.536268,2933.77547,1649.962294,,,
15673.692,1952.345587,3165.667225,2934.22862,1650.366309,,,
15681.779,1952.362112,3165.804065,2934.729856,1650.753237,,,
15689.866,1952.379196,3165.941647,2935.252569,1651.094988,,,
15697.953,1952.402939,3166.083389,2935.793116,1651.374527,,,
15706.04,1952.436993,3166.233081,2936.343163,1651.591974,,,
15713.76,1952.483032,3166.388785,2936.871931,1651.731906,,,
15721.847,1952.547485,3166.571072,2937.422566,1651.805359,,,
15729.934,1952.628232,3166.776822,2937.963916,1651.807725,,,
15738.021,1952.726573,3167.01485,2938.486715,1651.73181,,,
15745.741,1952.832362,3167.270857,2938.965032,1651.601786,,,
15753.828,1952.953406,3167.573688,2939.436232,1651.407267,,,
15761.915,1953.079544,3167.909903,2939.87225,1651.167351,,,
15770.002,1953.205765,3168.274828,2940.271265,1650.896945,,,
15777.722,1953.320454,3168.648608,2940.608703,1650.622541,,,
15785.809,1953.430643,3169.055976,2940.922074,1650.336052,,,
15793.896,1953.525339,3169.473154,2941.189726,1650.066345,,,
15801.983,1953.601458,3169.89016,2941.414137,1649.82937,,,
15809.703,1953.656382,3170.280687,2941.59275,1649.642696,,,
15817.79,1953.692917,3170.671845,2941.742599,1649.505042,,,
15825.877,1953.71239,3171.04034,2941.864791,1649.425526,,,
15833.964,1953.71696,3171.379325,2941.964243,1649.41136,,,
15842.051,1953.712501,3171.686022,2942.050287,1649.45976,,,
15849.771,1953.705738,3171.950063,2942.12814,1649.5557,,,
15857.858,1953.703773,3172.193634,2942.214735,1649.70555,,,
15865.945,1953.713945,3172.410609,2942.314692,1649.887721,,,
15874.032,1953.744711,3172.603124,2942.437461,1650.090982,,,
15881.752,1953.800279,3172.769303,2942.583573,1650.289622,,,
15889.839,1953.88926,3172.930871,2942.77053,1650.489405,,,
15897.926,1954.019067,3173.083834,2943.002639,1650.664224,,,
15906.013,1954.187166,3173.234013,2943.277657,1650.805878,,,
15913.733,1954.386855,3173.378284,2943.585163,1650.899741,,,
15921.82,1954.634984,3173.533819,2943.953887,1650.94972,,,
15929.907,1954.918124,3173.695961,2944.367011,1650.950647,,,
15937.994,1955.235616,3173.867988,2944.82837,1650.896635,,,
15946.081,1955.57697,3174.050266,2945.328935,1650.798538,,,
15953.801,1955.920591,3174.235925,2945.843155,1650.666183,,,
15961.888,1956.291335,3174.444241,2946.415789,1650.495763,,,
15969.975,1956.665982,3174.667632,2947.017734,1650.303116,,,
15978.062,1957.037165,3174.911422,2947.649063,1650.09669,,,
15985.782,1957.383332,3175.163522,2948.271952,1649.898018,,,
15993.869,1957.731956,3175.454002,2948.944498,1649.697702,,,
16001.956,1958.062995,3175.776091,2949.633412,1649.515367,,,
16010.043,1958.375826,3176.132856,2950.334782,1649.357607,,,
16017.763,1958.654439,3176.517228,2951.014287,1649.241476,,,
16025.85,1958.929586,3176.964404,2951.731863,1649.156081,,,
16033.937,1959.188293,3177.466895,2952.452659,1649.115656,,,
16042.024,1959.434623,3178.028352,2953.1727,1649.122196,,,
16049.744,1959.662404,3178.617951,2953.856188,1649.170075,,,
16057.831,1959.897165,3179.299708,2954.562786,1649.268614,,,
16065.918,1960.132755,3180.036208,2955.256224,1649.407577,,,
16074.005,1960.373123,3180.82585,2955.929891,1649.585587,,,
16082.092,1960.621592,3181.657625,2956.5767,1649.795598,,,
16089.812,1960.867322,3182.477045,2957.164598,1650.017621,,,
16097.899,1961.135359,3183.34715,2957.734959,1650.266861,,,
16105.986,1961.411362,3184.207732,2958.254656,1650.522155,,,
16114.073,1961.692502,3185.035536,2958.708468,1650.775029,,,
16121.793,1961.960028,3185.769784,2959.066842,1651.005185,,,
16129.88,1962.232835,3186.462052,2959.357271,1651.228273,,,
16137.967,1962.486122,3187.035019,2959.531093,1651.422256,,,
16146.054,1962.711231,3187.479725,2959.587932,1651.585287,,,
16153.774,1962.886626,3187.755834,2959.511093,1651.706266,,,
16161.861,1963.015908,3187.873194,2959.28073,1651.794916,,,
16169.948,1963.081005,3187.81339,2958.895351,1651.84644,,,
16178.035,1963.057891,3187.542244,2958.32186,1651.856712,,,
16185.755,1962.954894,3187.113332,2957.618828,1651.835653,,,
16193.842,1962.744077,3186.472101,2956.70086,1651.780999,,,
16201.929,1962.423517,3185.652565,2955.606276,1651.698078,,,
16210.016,1961.995828,3184.680064,2954.352546,1651.592066,,,
16218.103,1961.443604,3183.55619,2952.930502,1651.463855,,,
16225.793,1960.822043,3182.389945,2951.460743,1651.327402,,,
16233.88,1960.062761,3181.076579,2949.800161,1651.169893,,,
16241.967,1959.208452,3179.706883,2948.052637,1651.001152,,,
16250.054,1958.276704,3178.309767,2946.249692,1650.82395,,,
16257.774,1957.320888,3176.975714,2944.502698,1650.648109,,,
16265.861,1956.277939,3175.601712,2942.680913,1650.460268,,,
16273.948,1955.207509,3174.275595,2940.900724,1650.271025,,,
16282.035,1954.132921,3173.017316,2939.19724,1650.083923,,,
16289.755,1953.120905,3171.888016,2937.663613,1649.910199,,,
16297.842,1952.099688,3170.80364,2936.198606,1649.73842,,,
16305.929,1951.131553,3169.815106,2934.883766,1649.579706,,,
16314.016,1950.237042,3168.934316,2933.750275,1649.438877,,,
16322.103,1949.430948,3168.162151,2932.812965,1649.319474,,,
16329.793,1948.749142,3167.52012,2932.097439,1649.226372,,,
16337.88,1948.14239,3166.952435,2931.560515,1649.15465,,,
16345.967,1947.637626,3166.475613,2931.213297,1649.106368,,,
16354.054,1947.242645,3166.09011,2931.061909,1649.082021,,,
16361.774,1946.964619,3165.799683,2931.086268,1649.078449,,,
16369.861,1946.764413,3165.56407,2931.260718,1649.09062,,,
16377.948,1946.660588,3165.399249,2931.584717,1649.116183,,,
16386.035,1946.630116,3165.287926,2932.015044,1649.14839,,,
16394.122,1946.666103,3165.225688,2932.533585,1649.182694,,,
16401.812,1946.748972,3165.203912,2933.081451,1649.212351,,,
16409.899,1946.871183,3165.209907,2933.686622,1649.237015,,,
16417.986,1947.019067,3165.240479,2934.295345,1649.250299,,,
16426.073,1947.176113,3165.284304,2934.881721,1649.251601,,,
16433.793,1947.324291,3165.332457,2935.398242,1649.240048,,,
16441.88,1947.466446,3165.38193,2935.873358,1649.21499,,,
16449.967,1947.588026,3165.424861,2936.270201,1649.178594,,,
16458.054,1947.677822,3165.454261,2936.562207,1649.131429,,,
16465.774,1947.733873,3165.468143,2936.749467,1649.079842,,,
16473.861,1947.756045,3165.46429,2936.835976,1649.020307,,,
16481.948,1947.741819,3165.441713,2936.813768,1648.957185,,,
16490.035,1947.695282,3165.402695,2936.693493,1648.891629,,,
16498.122,1947.6163,3165.348134,2936.470486,1648.823437,,,
16505.812,1947.520516,3165.287807,2936.187943,1648.75573,,,
16513.899,1947.402389,3165.219777,2935.824367,1648.679603,,,
16521.986,1947.274782,3165.153772,2935.41376,1648.596042,,,
16530.073,1947.145053,3165.095539,2934.977125,1648.50317,,,
16537.793,1947.026604,3165.055319,2934.554962,1648.40186,,,
16545.88,1946.91343,3165.032811,2934.128369,1648.282722,,,
16553.967,1946.817649,3165.037688,2933.739484,1648.14836,,,
16562.054,1946.743584,3165.074829,2933.409168,1647.999929,,,
16570.141,1946.69236,3165.145533,2933.149079,1647.840843,,,
16577.861,1946.669704,3165.252113,2932.991369,1647.682533,,,
16585.948,1946.670179,3165.400988,2932.918449,1647.5173,,,
16594.035,1946.697146,3165.592364,2932.954836,1647.360826,,,
16602.122,1946.74936,3165.826827,2933.103947,1647.223779,,,
16609.812,1946.819358,3166.086791,2933.341908,1647.118657,,,
16617.899,1946.91557,3166.404702,2933.704088,1647.05013,,,
16625.986,1947.030024,3166.761734,2934.158898,1647.028546,,,
16634.073,1947.16219,3167.159853,2934.703381,1647.065333,,,
16642.16,1947.310196,3167.597707,2935.324494,1647.167235,,,
16649.88,1947.463834,3168.048196,2935.971956,1647.322917,,,
16657.967,1947.638589,3168.556931,2936.700907,1647.557255,,,
16666.054,1947.824979,3169.09518,2937.460917,1647.8518,,,
16674.141,1948.023667,3169.661092,2938.241033,1648.204864,,,
16681.861,1948.225302,3170.222458,2938.991893,1648.588325,,,
16689.948,1948.448647,3170.825806,2939.77456,1649.02514,,,
16698.035,1948.687553,3171.439857,2940.5415,1649.489422,,,
16706.122,1948.941137,3172.056074,2941.286686,1649.964185,,,
16713.812,1949.197812,3172.637657,2941.96802,1650.414139,,,
16721.899,1949.484676,3173.237008,2942.651157,1650.872165,,,
16729.986,1949.787834,3173.818429,2943.299624,1651.304991,,,
16738.073,1950.108805,3174.371953,2943.906545,1651.696433,,,
16746.16,1950.443315,3174.896228,2944.477669,1652.043232,,,
16753.88,1950.773551,3175.364315,2944.988512,1652.323812,,,
16761.967,1951.126781,3175.818521,2945.49038,1652.559906,,,
16770.054,1951.482692,3176.238043,2945.963774,1652.738767,,,
16778.141,1951.835451,3176.619361,2946.409362,1652.851534,,,
16785.861,1952.164483,3176.955488,2946.816613,1652.907728,,,
16793.948,1952.495146,3177.280038,2947.226996,1652.911475,,,
16802.035,1952.806304,3177.582867,2947.625902,1652.865683,,,
16810.122,1953.095523,3177.871164,2948.017804,1652.780098,,,
16817.842,1953.344839,3178.1379,2948.388138,1652.664657,,,
16825.929,1953.580187,3178.416026,2948.77534,1652.522428,,,
16834.016,1953.786237,3178.698625,2949.163658,1652.366267,,,
16842.103,1953.96364,3178.99149,2949.554451,1652.207743,,,
16850.159,1954.115089,3179.296395,2949.946462,1652.056949,,,
16857.879,1954.234892,3179.605595,2950.324814,1651.930444,,,
16865.966,1954.339402,3179.945973,2950.722748,1651.822785,,,
16874.053,1954.422666,3180.304092,2951.121039,1651.749923,,,
16882.14,1954.486754,3180.677693,2951.517491,1651.718472,,,
16889.86,1954.532787,3181.044791,2951.892346,1651.727356,,,
16897.947,1954.564066,3181.436889,2952.277461,1651.785949,,,
16906.034,1954.581298,3181.830265,2952.652683,1651.887836,,,
16914.121,1954.584333,3182.219157,2953.01395,1652.033321,,,
16921.841,1954.57473,3182.579845,2953.341998,1652.208098,,,
16929.928,1954.553497,3182.942265,2953.666327,1652.419612,,,
16938.015,1954.520523,3183.280125,2953.96397,1652.654833,,,
16946.102,1954.479007,3183.591801,2954.2354,1652.9009,,,
16954.158,1954.430581,3183.870884,2954.475743,1653.147878,,,
16961.878,1954.37994,3184.105631,2954.6758,1653.376339,,,
16969.965,1954.325184,3184.318953,2954.855836,1653.600198,,,
16978.052,1954.271588,3184.493356,2955.001259,1653.797585,,,
16986.139,1954.221639,3184.635147,2955.118175,1653.967086,,,
16993.859,1954.179557,3184.739977,2955.203508,1654.098849,,,
17001.946,1954.141732,3184.825196,2955.272061,1654.209946,,,
